Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
261133,"Ja, dann zitieren Sie mal  richtig!",SPD,Caren Marks,CDU/CSU,Daniela Ludwig,10/25/2012,116424,"das ist Frau von der Leyen!) wenn Eltern ihre Kinder im Alter von ein oder zwei Jahren selbst betreuen wollen. (Dr. Frank-Walter Steinmeier [SPD]: Das ist  doch Quatsch! Jetzt hören Sie doch mit diesem  Unsinn auf!) – Hätten Sie diesen Unsinn nicht gesagt, dann bräuchte  ich ihn nicht zu zitieren. (",1
47436,Vor der Wahl!,SPD,Josef Vosen,CDU/CSU,Christian Schmidt,9/25/1996,31056,"htlinge in den nächsten Monaten und Jahren zu erleichtern und sicherzustellen. Es bleibt nur zu hoffen,  daß die inneren Kräfte in Bosnien-Herzegowina, die  das Dayton-Abkommen wirklich akzeptieren, mehr  und mehr zunehmen.  Wie alle haben mit Freude gehört, was Präsident  Izetbegovič gesagt hat.  (",0
381961,Oder so!,CDU/CSU,Michael Grosse-Brömer,CDU/CSU,Alexander Hoffmann,1/28/2021,173447,"als wesentliches Staatsprinzip. Die Gewaltenteilung besteht aus drei Gewalten: die gesetzgebende Gewalt, die ausführende Gewalt und die rechtsprechende Gewalt. Das, was jetzt kommt, ist wirklich kein staatsrechtliches Hochreck, (Michael Grosse-Brömer [CDU/CSU]: Erstes Semester!) sondern Wikipedia. (",0
194740,Dann kommen Sie doch einmal nach Bayern!,FDP,Miriam Gruß,DIE LINKE,Diana Golze,9/26/2008,89565,"sbauvolumen anbelangt, durchaus in der Lage, dieses Angebot zu realisieren. Gegenwärtig realisieren diese immerhinein Platzangebot von rund 2,6 Mio. Plätzen für Kinder in Tageseinrichtungen bis zur Schulpflicht. Gemessen daran ist der zusätzliche Ausbaubedarf überschaubar. (Beifall bei der LINKEN – ",0
135187,Die Banken wurden schon angesprochen!,SPD,Jörg Tauss,FDP,Gudrun Kopp,2/12/2004,65005,"s ist gerade vor dem Hintergrund der derzeitigen Debatte über eine Ausbildungsplatzabgabe  (Jörg Tauss [SPD]: Umlage!) besonders bedrohlich und bedauerlich –, dann erkennt man, dass falsche Rahmenbedingungen den Firmen das Leben insgesamt enorm schwer machen.  (Beifall bei der FDP und der CDU/CSU – ",0
303292,Doch!,CDU/CSU,Volker Kauder,DIE LINKE,Klaus Ernst,1/28/2016,136374,"ise eingehen; du hast sie angesprochen, Sigmar. In der Regierung gibt es eine Bandbreite der Diskussion, die von der Forderung aus Bayern, die Grenzen zu schließen, bis hin zur Willkommenskultur reicht. Die Kanzlerin wird von der eigenen Fraktion angesägt; leider ist sie jetzt nicht mehr anwesend. (",0
428092,Die Ampel hat sie beantragt!,GRÜNE,Max Lucks,CDU/CSU,Armin Laschet,5/11/2023,192762,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! In der Tat ist der Gipfel in Reykjavík, der vor uns liegt, ein wichtiger Gipfel. Die grüne Fraktion hat diese Aktuelle Stunde beantragt, wodurch wir überhaupt erst die Chance haben, über den Europarat und diesen Gipfel zu sprechen. (",0
27787,Natürlich hält er das für  richtig; sonst hätten Sie doch die Frage nicht  gestellt!,SPD,Horst Sielaff,CDU/CSU,von Hammerstein,1/20/1994,17038," Bundesrepublik einige  Verbände, Unternehmungen und auch schon Bauernverbände haben — ich nenne hier einmal den Bayerischen Bauernverband —, die bereit sind, ausschließlich Papier einzusetzen, das aus heimischem Holz  produziert worden ist? Halten Sie es für richtig, daß  das so gehandhabt wird?  (",0
175269,Eben nicht!  Das ist eine eigene Art von Politik!,CDU/CSU,Johannes Singhammer,DIE LINKE,Diana Golze,3/7/2007,79968," Sie denn dieses Geld aus den Taschen gezogen? (Beifall bei der LINKEN) Das sind doch zum großen Teil die Erwerbstätigen, die Kinder haben und deshalb nicht flexibel dem Arbeitsplatz hinterherziehen können.  Ich habe es hier schon einmal gesagt und wiederhole es: Familienpolitik ist Sozialpolitik. (",0
428566,Reden Sie mit der FDP?,CDU/CSU,Jens Spahn,GRÜNE,Karoline Otte,5/12/2023,192904,"schen haben, deren Heizungen sehr bald ausgetauscht werden müssen, dann können wir uns ein ewiges Gewarte auf irgendeine Heilsbringerlösung schlicht nicht leisten. (Beifall beim GRÜNE) Was Sie hier immer von Wasserstoff fabulieren, das klingt mir alles viel mehr nach Luftschloss als nach „sicher“. (",0
73887,Wo ist Clement?,FDP,Dirk Niebel,CDU/CSU,Gerda Hasselfeldt,11/12/1999,45429,"n mir vorstellen, daß es Ihnen schwerfällt,  Herrn Rüttgers zu glauben. Aber wenn Sie meinen, daß er nicht recht hat, empfehle ich Ihnen, doch wenigstens Ihren eigenen Parteifreund, den Ministerpräsidenten des Landes Nordrhein-Westfalen, Herrn Clement, anzuhören. (Beifall bei Abgeordneten der FDP – ",0
253503,"Sie können heute sagen, dass das Betreuungsgeld nicht kommt!",GRÜNE,Kai Gehring,FDP,Sibylle Laurischk,4/25/2012,113306,"s weiß die Linke offensichtlich nicht. (Beifall bei der FDP sowie bei Abgeordneten  der CDU/CSU) Das zeigt, worüber wir reden, nämlich über ungelegte Eier, nichts anderes. (Beifall bei Abgeordneten der FDP) Es gibt keinen Gesetzentwurf, sondern lediglich eine versuchte Inszenierung der Opposition. (",0
370573,Ja!,CDU/CSU,Kai Whittaker,CDU/CSU,Dr. Matthias Zimmer,5/28/2020,167288,"rig erweise. Schaut man allerdings in die Statistik für den April hinein, ergibt sich ein anderes Bild: Die Teuerung bewegt sich in einem durchaus überschaubaren Rahmen. Einige Lebensmittel sind teurer geworden, andere billiger. Besonders bemerkenswert ist der deutliche Rückgang der Energiekosten. (",2
380611,Jeder hat seine Vorbilder!,DIE LINKE,Pascal Meiser,CDU/CSU,Dr. Saskia Ludwig,12/16/2020,172658,"gleichbehandlung. Ich will nur ein kleines Beispiel bringen: Eigentumsquote. Wenn wir nach Rumänien blicken, dann sehen wir eine Eigentumsquote von 95 Prozent. Anders formuliert: Fast alle Menschen in Rumänien wohnen auf eigenem Grund und Boden. Im Vergleich dazu sind es in Deutschland 42 Prozent. (",0
288490,Es geht uns um alte Kraftwerke!,GRÜNE,Oliver Krischer,SPD,Sigmar Gabriel,12/3/2014,129219,"Ich halte diese Debatte, in der immer der Anschein erweckt wird, als müssten wir jetzt eine Kohleausstiegsdebatte führen – das kann ich den Kollegen vom GRÜNE nicht ersparen –, für eine große Illusion.  (",0
457714,Zumindest soll es nicht  regnen!,AfD,<unknown>,SPD,Dr. Nils Schmid,4/10/2024,201891," eines der vordringlichen Projekte in der deutschfranzösischen Zusammenarbeit, nämlich des Ausbaus  der Strecke zwischen Colmar und Freiburg. (Zuruf des Abg. Stephan Brandner [AfD]) Können Sie den Menschen für den Sonntag eine gute  Nachricht mitgeben? Sollen sie die Menschenkette überhaupt machen? ",0
209752,Stimmt ja auch!,FDP,Dr. Volker Wissing,SPD,Petra Merkel,1/22/2010,96636,"ältigung finanzieren. Die Regierung wird sich damit aber sehr  schwer tun, da große Teile der Koalition seit Jahren  ganz auf Steuersenkungen gesetzt haben. Die Politik hat damit ein Weltbild geschaffen, in dem Be-steuerung als etwas Unanständiges gesehen wird,  als eine Art Raub durch den Staat.  (",0
294553,In Bayern haben wir die höchste Frauenerwerbsquote!,CDU/CSU,Max Straubinger,DIE LINKE,Klaus Ernst,5/20/2015,132239,"idungen berufstätiger Eltern erleichtern.   Und ihr macht eine Herdprämie! Das ist doch das klassische Gegenteil von dem, was der IWF euch vorschlägt.  (Beifall bei der LINKEN und dem GRÜNE)  Und jetzt sitzt ihr hier in der ersten Reihe und macht euch über das, was wir sagen, lustig. Interessant!  (",0
426357,Das ist ja das Problem!,CDU/CSU,<unknown>,CDU/CSU,Moritz Oppelt,4/26/2023,192195,"gen, die Lage ist aber viel zu prekär, als dass man sich hier jetzt ewig mit dem AfD-Antrag auseinandersetzen könnte. Deswegen will ich in meinem kurzen Beitrag auch noch einen Appell an die Ampelkoalition richten. Die Kommunen in diesem Land sind am absoluten Limit, teilweise schon über dem Limit. ",0
411593,Blödsinn! Völlig faktenfrei!,GRÜNE,Bernhard Herrmann,CDU/CSU,Julia Klöckner,11/11/2022,187488,"idarisieren sich mit anderen Ländern in Europa. Bei Uniper steigt der Bund ein, Uniper baut Kernkraftwerke in Schweden. (Beifall bei Abgeordneten der CDU/CSU und der AfD) Andere Länder in Europa müssen höhere Preise zahlen, auch ärmere Länder, nur Deutschland nutzt die eigenen Möglichkeiten nicht. (",1
168428,"Nein! Der ist prozentual! Das ist doch verkehrt, was Sie da sagen!",CDU/CSU,Wolfgang Zöller,GRÜNE,Birgitt Bender,9/7/2006,76682,"n ich Ihnen nur zustimmen. (Beifall beim GRÜNE  sowie bei Abgeordneten der LINKEN) Vor allem ist sie kein Beitrag zu mehr Wettbewerb. Denn wozu würde sie führen? Menschen mit geringem Einkommen müssten zunächst einmal den staatlich verordneten Einheitsbeitrag zahlen, der für alle gleich hoch ist.  (",1
41299,"Na, na! Man muß als  Politiker mit dem Vergleich ein bißchen vor",SPD,Freimut Duve,CDU/CSU,Dr. Andreas Schockenhoff,11/22/1995,26524," arabischen Welt. Wir brauchen vor  allem aber auch den Dialog mit den politisch Verantwortlichen.  Darum wäre es ein Fehler, auf die Beteiligung des  Iran an der Islam-Konferenz zu verzichten. Das  wäre, wie wenn man versuchen wollte, die künftige  Strategie der NATO ohne die USA zu beschließen.  (",1
193824,"Ich verstehe nur, dass Sie die Kraftwerke länger laufen lassen wollen!",SPD,Ulrich Kelber,CDU/CSU,Dr. Georg Nüßlein,9/18/2008,89174,"tengünstige Energie handelt.  (Jörg Tauss [SPD]: Was?) Es kann doch nicht sein, dass es keine Preiswirkungen nach sich zieht, wenn man einen Zweig herausschneidet und durch teurere Kernkraftwerke ersetzt. Das glauben Sie doch selbst nicht. Das wissen Sie doch ganz genau.  (Beifall bei der CDU/CSU – ",0
217631,Da werden sich Ihre kleinen Leute bedanken!,CDU/CSU,Andreas Mattfeldt,DIE LINKE,Dr. Barbara Höll,5/20/2010,99008,"ilt, sollte auch europaweit gelten. Deshalb lautet unser Vorschlag, europaweite Konjunkturprogramme einzuführen, wobei jedes Land 2 Prozent des Bruttoinlandsproduktes aufbringen sollte. Das haben wir gestern ausgeführt.  (Norbert Barthle [CDU/CSU]: Finanziert vom deutschen Steuerzahler! Na bravo! – ",0
90910,Für Flugzeuge wird überhaupt keine Ökosteuer gezahlt!,CDU/CSU,<unknown>,CDU/CSU,Edeltraut Töpfer,2/15/2001,51732," EU-Staaten gewähren Steuerbefreiungen bzw. Steuererleichterungen, um den Bustourismus attraktiver zu gestalten. In Deutschland dagegen wird ausgerechnet der ökologisch besonders vorbildliche Reisebus genauso besteuert wie der PKW und unterliegt nicht etwa wie die Bahn einem ermäßigten Steuersatz.  ",0
351962,Und warum erheben Sie dann Bußgelder? Das ist doch widersprüchlich!,GRÜNE,Beate Müller-Gemmeke,SPD,Michael Schrodi,6/6/2019,159125,"n großer Teil als Miete wieder abgepresst wird. Wir wollen diese Menschen schützen, wir wollen den Städten helfen, und wir wollen in enger Abstimmung mit den Kommunen den Schleppern das Wasser abgraben. Daher machen wir uns hier auf den Weg. (Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU – ",1
399335,Die sind ja Teil der Regierung mittlerweile!,AfD,Dr. Rainer Kraft,AfD,Karsten Hilse,5/31/2022,183519,"Vielen Dank, Herr Präsident, dass Sie die Kurzintervention zulassen, auch wenn es ein bisschen knapp war. – Sie möchten den Ausbau der Windenergie entfesseln. Ihnen ist der Thinktank Agora ein Begriff, denke ich. (",0
388903,Das ist aber auch eine Kanzlerin! Also wirklich!,AfD,<unknown>,SPD,Gabriele Hiller-Ohm,6/10/2021,178182," nicht zur Abstimmung an ihre Ministerinnen und Minister weiter. Deshalb wird er das Parlament wohl nicht mehr erreichen. Das, liebe Kolleginnen und Kollegen der CDU/CSU, ist ein klarer Vertragsbruch. Das ist enttäuschend und respektlos gegenüber den betroffenen Beschäftigten. (Beifall bei der SPD –",1
27306,Eine gute  Antwort!,FDP,Rudolf Baum,GRÜNE,Konrad Weiß,12/10/1993,16657,"Weiß, Sie wissen  vielleicht — jedenfalls haben Sie das in der Zeitung  lesen können —, daß die Bundesregierung für den  Fall, daß diese Summe entgegen dem Zweck, dem  dieses Vermögen zugeführt werden soll, nicht freigegeben würde, das damit zusammenhängende Risiko  zu übernehmen gedenkt.  (Gerhart ",2
437541,Das ist kein Streit!,FDP,Gyde Jensen,CDU/CSU,Dorothee Bär,9/21/2023,195652," Nina Stahr [GRÜNE]) Das sind Potemkinsche Dörfer; das ist „Des Kaisers neue Kleider“. Wo ist denn diese ominöse Kindergrundsicherung? (Beifall bei Abgeordneten der CDU/CSU) Eckpunkte, Kabinett verschoben, Kabinett fällt aus, keine Einigung, FDP streitet mit den Grünen, Grüne streiten mit der FDP: (",0
181252,"Na, na!",FDP,Ulrike Flach,CDU/CSU,Otto Bernhardt,9/14/2007,82900," die Mehrwertsteuererhöhung wäre dies aber nicht möglich gewesen. Deshalb entgegne ich allen – vor allem aufseiten der FDP –, die das Thema auch in dieser Debatte wieder erwähnt haben: Entweder können Sie nicht rechnen, oder Sie sind in dieser Frage bösartig. (Beifall bei der CDU/CSU und der SPD –  ",1
51380,Sie haben sie marode  gemacht!,SPD,Peter Dreßen,FDP,Dr. Gisela Babel,2/27/1997,33996,"sprechung hat immer wieder betont, daß es  auf den konkreten Einzelfall ankommt.  Im Schrifttum wird dies schon ein wenig weiter gefaßt. Die Spitzenverbände der Sozialversicherungsträger ziehen aus sehr verständlichen Interessen -  denn auch sie wollen möglichst viel Geld in ihre maroden Kassen -  (",0
120726,Wir sind doch im Parlament!,SPD,<unknown>,CDU/CSU,Dr. Georg Nüßlein,3/13/2003,60587,"el für Bürokratie. Wenn wir bei diesen Institutionen über den Doppelhut diskutieren, dann geht ihnen schon lange der Hut hoch. Nur Transparenz sichert Akzeptanz. Vergessen Sie bitte auch nicht die Zuständigkeiten des Deutschen Bundestages, also unsere Informations-, Kontroll- und Mitwirkungsrechte! ",0
343383,"Da sieht man, worum es Ihnen geht!",DIE LINKE,Evrim Sommer,AfD,Dr. Marc Jongen,1/31/2019,155149,"n und damit ohne Stalin gewissermaßen nicht existieren, (Helin Evrim Sommer [DIE LINKE]: So ein Quatsch!) jedenfalls nicht so üppig leben. Da kann man dann schon einmal ein Auge zudrücken (Beifall bei der AfD) und auf dem linken Auge gänzlich blind werden für linksradikale Exzesse aller Art. (Helin ",0
445235,"Sie entscheiden nicht darüber, was Menschenrechte sind!",GRÜNE,Britta Haßelmann,AfD,Stefan Keuter,11/16/2023,198257,"z 1 kann sich nicht berufen, wer aus einem Mitgliedstaat der Europäischen Gemeinschaften oder aus einem anderen Drittstaat einreist, in dem die Anwendung des Abkommens über die Rechtsstellung der Flüchtlinge und der Konvention zum Schutze der Menschenrechte und Grundfreiheiten sichergestellt ist.“ (",0
293457,Sehr gut!,SPD,Sören Bartol,CDU/CSU,Alexander Dobrindt,3/27/2015,131567," 2018 einführen werden, noch nicht mit eingerechnet. Das wird weitere Beträge von 1,5 bis 2 Milliarden Euro pro Jahr bringen.  (Beifall bei Abgeordneten der SPD)  Das heißt, wir erreichen mit einem Mittelaufwuchs von 40 Prozent in einer Wahlperiode einen Rekord bei den Infrastrukturinvestitionen.  (",2
394277,Na ja!,DIE LINKE,Matthias W. Birkwald,FDP,Christoph Meyer,3/22/2022,181271,"r den ersten Nachtragshaushalt als Reaktion auf die Coronapandemie beschlossen. Es wurden vier Nachträge mit einer Neuverschuldung des Bundes in Höhe von 345 Milliarden Euro, und ich bin froh, dass Christian Lindner mit dem jetzt vorliegenden Regierungsentwurf den letzten Pandemiehaushalt vorlegt. (",0
400690,Das habe ich auch nicht gesagt! Was ist mit den Rentnern?,CDU/CSU,Julia Klöckner,GRÜNE,Andreas Audretsch,6/23/2022,184086,"Perspektive gehen wir auch in die Debatte, wenn wir über Einkommensteuer sprechen und wenn wir über die Frage reden, wie man an der Stelle Entlastungen organisieren könnte. Da ist doch völlig klar, dass Sie, Frau Klöckner – Sie haben die kalte Progression angesprochen –, keine Entlastung brauchen. (",0
206768,Ach!,SPD,Sönke Rix,FDP,Sibylle Laurischk,11/11/2009,95614,"in!) zum Beispiel, indem der Ausbau von Maßnahmen wie Freiwilliges Soziales Jahr und von anderen Freiwilligendiensten, nicht zuletzt auch unter Einbeziehung von jungen Menschen mit Migrationshintergrund, vorangetrieben wird. Eine freiwillige Verlängerung des Zivildienstes lehnen wir allerdings ab. (",0
326050,"Ach, Quatsch!",GRÜNE,Stefan Schmidt,AfD,Karsten Hilse,2/22/2018,147212,"al Meth gefunden. Crystal Meth ist Ihnen sicherlich bekannt. Es führt sehr schnell zu einem drastischen geistigen und körperlichen Abbau. (Kordula Schulz-Asche [GRÜNE]: Das ist die Folge der Prohibition!) Unter Polizisten ist inzwischen klar, dass Cannabis eine Einstiegsdroge für Crystal Meth ist. (",1
324995,"Nein, das ist Unsinn!",CDU/CSU,Volker Kauder,AfD,Jürgen Braun,2/1/2018,146698,"die Hand aus der Tasche!) Frau Göring-Eckardt, ich finde es armselig, wenn Sie wie ein Bundestagsküken jegliche Zwischenfrage einer Fraktion ablehnen. (Zuruf vom GRÜNE: Unverschämt!) Ich finde es armselig. Es ist ein Zeichen von mangelnder Kollegialität in diesem Hohen Hause. (Beifall bei der AfD – ",1
19468,So ist es!,CDU/CSU,Dr. Rolf Olderog,FDP,Dr. Burkhard Hirsch,3/11/1993,11691,"richtig. Man  kann den Antragstellern nicht bestreiten, daß die  Leistungen der Dienste nicht immer unseren Erwartungen entsprochen haben. Aber ihre Arbeit ist nicht  leicht, und ihre Fehler werden bekannter als ihre  Erfolge, die nicht immer an die große Glocke gehängt  werden können und dürfen.  (",2
200583,"Zum Thema, Herr Kollege! Welche Frage ist heute beantwortet worden?",FDP,Carl-Ludwig Thiele,SPD,Carsten Schneider,3/6/2009,92425,"Gysi, vielleicht sehen Sie das deshalb anders, weil in der Debatte heute Morgen nicht Sie geredet haben, sondern Ihr Kollege Lafontaine. Es scheint, als hätten Sie vereinbart, dass jeder von Ihnen 15 Minuten Redezeit hat. Das nehme ich gerne hin. Schließlich haben wir jetzt noch ein bisschen Zeit. (",1
314452,Unglaublich!,DIE LINKE,Dr. Sahra Wagenknecht,SPD,Kerstin Tack,12/1/2016,141516,"au Präsidentin! Meine sehr geehrten Damen und Herren! Liebe Kolleginnen und Kollegen! Ich möchte auf einige der hier gemachten Aussagen gerne eingehen. Der Kollege Bartsch, der nicht mehr hier ist, weil er schon andere Aufgaben wahrnimmt – das hätte man auch anders machen können; aber so ist es –, (",1
884,"Sie interpretieren,  wie es Ihnen gerade in den Kram paßt!",SPD,Arne Fuhrmann,CDU/CSU,Dr. Kurt Faltlhauser,4/25/1991,777,hts ist eine schallende Ohrfeige für Ihre ständig  wiederholten Vergleiche und Rechnungen bei der  vertikalen Gerechtigkeit.  (Lachen bei der SPD — Dr. Uwe Küster  [SPD]: Das ist aber eine Umkehr des Urteils!)  Genau diese Passage Ihres Antrages meinte das Verfassungsgericht mit dieser Bemerkung!  (,1
412385,Da freut sich ganz Europa!,AfD,Tino Chrupalla,SPD,Olaf Scholz,11/23/2022,187681,"ame in der Reinigung. Es ist richtig, dass wir das jetzt machen. (Beifall bei der SPD sowie bei Abgeordneten des GRÜNE und der FDP) Allein die Anhebung des Kindergeldes einheitlich auf 250 Euro pro Kind sorgt bei einer Familie mit zwei Kindern kommendes Jahr für rund 750 Euro mehr im Portemonnaie. (",0
288573,"Herr Hauer, Herr Schäuble hat das doch vorgeschlagen!",SPD,Johannes Kahrs,CDU/CSU,Matthias Hauer,12/3/2014,129258," finanziell massiv entlastet. Der Vorschlag der rot-grünen Landesregierungen würde bedeuten,  (Johannes Kahrs [SPD]: Aber Herr Schäuble hat das doch vorgeschlagen! Herr Schäuble!)  dass mit 9 Milliarden Euro jährlich ein wesentlicher Teil der Soli-Einnahmen vom Bund auf die Länder verlagert wird.  (",0
109492,SPD!,CDU/CSU,Albrecht Feibel,SPD,Dr. Rainer Wend,4/26/2002,57532,"as war beabsichtigt!) Sie haben gesagt, dieses Vergabegesetz sei unmöglich, das sei Überregulierung. Ich frage Sie: Wer hat eigentlich als Erster in Deutschland ein solches Vergaberecht gefordert? Es waren zwei Ministerpräsidenten: der von Nordrhein-Westfalen, Wolfgang Clement – ein kluger Mann –, (",0
186917,Aber ohne Ergebnis!,GRÜNE,von Neuforn,SPD,Michael Hartmann,1/25/2008,85532,"ätestens seit der Ära Otto Schily in besonderem Maße verpflichtet und bleibt das auch. Wir werden immer darauf achten, dass die Belange der Beschäftigten der Bundespolizei angemessen berücksichtigt werden. Wenn es sein muss, legen wir uns da und dort auch mit dem Koalitionspartner an. (Silke Stokar ",0
143718,Für wen? Wie viel Prozent?,SPD,Jörg Tauss,CDU/CSU,Klaus Minkel,9/30/2004,68047,"de das, wenn wir etwas an der Eigenheimzulage ändern würden, in eine allgemeine, große, spürbare Steuerreform mit einer Steuersenkung eingebettet sein, die deutlich über das hinausgeht, was Sie in den letzten Jahren zustande gebracht haben.  (Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP – ",0
371148,Lächerlich!,AfD,Dr. Alice Weidel,FDP,Christian Lindner,6/18/2020,167661," der Blick nach China und in die Vereinigten Staaten, dass wir in einem guten Land leben und dass wir das vereinte Europa schätzen lernen sollten. (Beifall bei der FDP, der CDU/CSU und der SPD sowie bei Abgeordneten des GRÜNE) Bei allem, was man an Kritik äußern darf, sollte sie doch maßvoll sein. (",1
113261,Das war jetzt aber hart!,SPD,Alfred Hartenbach,SPD,Joachim Poß,7/5/2002,58706,"nd Bürger werden in den nächsten Wochen zu dem Ergebnis kommen, dass die rückwärts gewandte Politik der Union – von der FDP rede ich gar nicht, das ist wirklich eine Gagapartei; ihr Vorsitzender Westerwelle hat heute Morgen bewiesen, dass er zu Recht deren Vorsitzender ist –  (Beifall bei der SPD – ",0
434762,Sie haben auch nichts zugelassen!,SPD,Marianne Schieder,CDU/CSU,Alexander Dobrindt,7/7/2023,194902,". (Beifall bei der CDU/CSU) Sie reden hier ja auch ständig darüber, dass es Protest in der Bevölkerung gibt. Ja, explizit zu diesem Heizungsgesetz. Es gibt Misstrauen, es gibt Unverständnis, ja. Dafür tragen Sie an dieser Stelle auch die Verantwortung, weil Sie keine ordentliche Beratung zulassen. (",0
148337,Das sagt keiner!,SPD,René Röspel,CDU/CSU,Dr. Martin Mayer,12/2/2004,69460,", verantwortliches Handeln absprechen, (René Röspel [SPD]: Das ist doch Quatsch!) nur weil diese Länder bei der Stammzellforschung eine forschungsfreundlichere Regelung haben als wir in Deutschland? (Beifall bei Abgeordneten der CDU/CSU sowie bei der FDP) Vor solchem Hochmut sollten wir uns hüten. (",0
139844,Ein sehr guter Ansatz!,GRÜNE,Winfried Nachtwei,CDU/CSU,zu Guttenberg,5/27/2004,66844,"r bisher nicht der stärkste war, und eine Beschleunigung der Entscheidungsprozesse im Kosovo. Auch ist dem von Christian Schwarz-Schilling entwickelten Ansatz einer integrativen Streitbeilegung in Südosteuropa, der auf lokaler, das heißt gemeindlicher Ebene ansetzt, durchaus Beachtung zu schenken. (",2
397037,Nach Ihren Zahlen!,AfD,Dr. Bernd Baumann,SPD,Carlos Kasper,5/11/2022,182601,"er 6 Prozent, bei Raubdelikten von 11 Prozent und bei Mord und Totschlag sogar von 12 Prozent. Um das für Sie noch einmal ganz klarzumachen: Die Gewaltkriminalität in Deutschland sinkt seit Jahren. Wir leben in einem sicheren Land. (Beifall bei der SPD sowie bei Abgeordneten des GRÜNE und der FDP – ",0
190945,Es geht nicht um die Spargelstecher!,GRÜNE,von Neuforn,CDU/CSU,Reinhard Grindel,5/29/2008,87755,"r 63 000 ausländische Arbeitskräfte mit Arbeitserlaubnissen ausgestattet worden. Sie haben bei uns gearbeitet. Das ist doch ein Beleg dafür, dass wir längst einen funktionierenden Rechtsrahmen in unserem Land besitzen.  (Josef Philip Winkler [GRÜNE]: Sind da die Saisonarbeiter dabei? – Silke Stokar ",0
383437,Sie sind niederträchtig!,FDP,Graf Lambsdorff,AfD,Norbert Kleinwächter,2/25/2021,174359,"d oder einen geliebten Verwandten, und das ist eine Chance: Ihr Leid ist der Boden, auf dem Ursula von der Leyen ihre Politik macht. (Christian Petry [SPD]: Ekelhaft!) – Genau, das ist ekelhaft. Dieses Arbeitsprogramm ist ein Manifest: ein Manifest der Niedertracht. (Beifall bei der AfD – Alexander ",1
269626,Sie haben keinen Kompass!,GRÜNE,Dr. Thomas Gambke,CDU/CSU,Hans Michelbach,3/15/2013,120061,"ind  die wesentlichen Schritte, die das Finanzsystem insgesamt sichern. Wir wollen Sicherheit für die Sparer und Stabilität für  die Wirtschaft. Das ist unsere Ausgangslage. Deswegen  müssen wir deutlich machen: Wir sind für eine Regulierung des Finanzsystems mit Vernunft, meine Damen und  Herren. (",0
421505,Ah!,AfD,<unknown>,CDU/CSU,Michael Breilmann,3/3/2023,190567," könnte. Viel schlimmer aber war, dass ein weiterer Sachverständiger auf Nachfrage des Kollegen Thomas Heilmann mitteilte, dass er die Gesetzesunterlagen zu dieser Anhörung, die Entwürfe am Vortag und damit vor den Abgeordneten der Oppositionsfraktionen und vor der Abschlussabstimmung erhalten hat. ",0
403874,"Nein, nur in Brüssel, nicht in Berlin!",CDU/CSU,Steffen Bilger,CDU/CSU,Artur Auernhammer,9/8/2022,185203,"ammenzukommen und dieses Thema zu diskutieren. Unsere Oppositionsrechte wurden hier missachtet. Die Präsidentin hat diese Sondersitzung des Agrarausschusses nicht genehmigt, obwohl hier andere Ausschüsse getagt haben. (Renate Künast [GRÜNE]: Das war doch dann längst entschieden! – Gegenruf des Abg. ",0
413768,… und so wahr!,SPD,Maja Wallstein,CDU/CSU,Stephan Albani,11/30/2022,188009,Herzlichen Dank. – Der Hinweis auf die letzten 16 Jahre ist so einfallslos (,0
15566,Sehr gut!,CDU/CSU,<unknown>,CDU/CSU,Hans-Gerd Strube,11/24/1992,9229,"gbare Eckrente in den neuen Bundesländern  auf 62,3 % der verfügbaren Eckrente in den alten  Bundesländern gestiegen. Die verfügbare durchschnittliche Versichertenrente hat sich damit gegenüber Juni 1990 faktisch verdoppelt. Zum 1. Januar  1993 wird eine weitere Rentenanpassung um 6,1 %  erfolgen,  ",2
79172,Seien Sie da mal Meine Führung ist ausdrücklich für die Leistungsvorsichtig!,CDU/CSU,Paul Breuer,SPD,Rudolf Scharping,4/6/2000,47534,"sitionen erreichen können, während das beispielsweise sowie von den Führungsstäben, und einer sehr sorgfältigen in der Polizei 50 Prozent sind. Sie haben sich doch nie ge- Bestandsaufnahme in über 15 Tagungen mit Angehörigen traut, die Personal- und Besoldungsstruktur zu verändern. der Bundeswehr. (",0
96899,Nein!,FDP,Dr. Günter Rexrodt,SPD,Hans Eichel,7/5/2001,54021," [FDP]: Deshalb sind wir dagegen!) Der Bundestag und der Bundesrat sind die Gesetzgebungsorgane des Bundes und der Bund besteht aus den Ländern. So muss das verstanden werden. (Beifall bei der SPD und dem GRÜNE) Ich lege großen Wert darauf festzustellen, dass wir große Schritte vorangekommen sind. (",1
303949,Reden kann man mit allen!,DIE LINKE,Wolfgang Gehrcke,CDU/CSU,Alexander Radwan,2/17/2016,136643," wenig wurde in der heutigen Aktuellen Stunde über den Terrorismus und den IS gesprochen. Wir haben den Iran. Wir haben die Türkei. Wir haben Saudi-Arabien. Wenn es um Gespräche mit diesen drei Staaten geht, komme ich nicht zu dem Schluss: Mit dem einen darf man nicht reden, mit dem anderen schon. (",0
